dataset,project,model,n_instances,n_features,minority_class_percentage,repeat,fold,precision,recall,f1_score,g_mean,accuracy,auc,mcc,PD,PF
AEEEM,equinox,GaussianNB,241,19,0.48132780082987553,1,3,0.75,0.36,0.4864864864864865,0.5595028849441882,0.6041666666666666,0.6730434782608696,0.26484887678869223,0.36,0.13043478260869565
AEEEM,equinox,DecisionTree,241,19,0.48132780082987553,1,3,0.6785714285714286,0.76,0.7169811320754716,0.6801534353748233,0.6875,0.6791304347826087,0.37360090973062793,0.76,0.391304347826087
AEEEM,equinox,RandomForest,241,19,0.48132780082987553,1,3,0.7391304347826086,0.68,0.7083333333333334,0.7089490077940542,0.7083333333333334,0.7460869565217392,0.4191304347826087,0.68,0.2608695652173913
AEEEM,equinox,KNN,241,19,0.48132780082987553,1,3,0.6538461538461539,0.68,0.6666666666666666,0.6433607413250058,0.6458333333333334,0.7043478260869566,0.2894517311260547,0.68,0.391304347826087
AEEEM,equinox,Dummy,241,19,0.48132780082987553,1,4,0.4642857142857143,0.52,0.49056603773584906,0.42528762645695595,0.4375,0.4339130434782609,-0.13393240160154588,0.52,0.6521739130434783
AEEEM,equinox,LogisticRegression,241,19,0.48132780082987553,1,4,0.75,0.6,0.6666666666666666,0.6852482888641929,0.6875,0.7669565217391303,0.38769905726763276,0.6,0.21739130434782608
AEEEM,equinox,GaussianNB,241,19,0.48132780082987553,1,4,0.9090909090909091,0.4,0.5555555555555556,0.6185537128270866,0.6666666666666666,0.7869565217391304,0.4237627068876458,0.4,0.043478260869565216
AEEEM,equinox,DecisionTree,241,19,0.48132780082987553,1,4,0.625,0.6,0.6122448979591837,0.6043321862224019,0.6041666666666666,0.6391304347826087,0.20851441405707477,0.6,0.391304347826087
AEEEM,equinox,RandomForest,241,19,0.48132780082987553,1,4,0.6538461538461539,0.68,0.6666666666666666,0.6433607413250058,0.6458333333333334,0.6939130434782609,0.2894517311260547,0.68,0.391304347826087
AEEEM,equinox,KNN,241,19,0.48132780082987553,1,4,0.68,0.68,0.68,0.6659416347320276,0.6666666666666666,0.7017391304347826,0.33217391304347826,0.68,0.34782608695652173
AEEEM,equinox,Dummy,241,19,0.48132780082987553,1,5,0.5,0.56,0.5283018867924528,0.4681136985632964,0.4791666666666667,0.4756521739130435,-0.0493435163795169,0.56,0.6086956521739131
AEEEM,equinox,LogisticRegression,241,19,0.48132780082987553,1,5,0.85,0.68,0.7555555555555555,0.7689631641542312,0.7708333333333334,0.8782608695652173,0.5568768277116907,0.68,0.13043478260869565
AEEEM,equinox,GaussianNB,241,19,0.48132780082987553,1,5,1.0,0.4,0.5714285714285714,0.6324555320336759,0.6875,0.8713043478260869,0.49204193231664184,0.4,0.0
AEEEM,equinox,DecisionTree,241,19,0.48132780082987553,1,5,0.5357142857142857,0.6,0.5660377358490566,0.5107539184552492,0.5208333333333334,0.5304347826086957,0.03524536884251207,0.6,0.5652173913043478
AEEEM,equinox,RandomForest,241,19,0.48132780082987553,1,5,0.782608695652174,0.72,0.75,0.7506518906054691,0.75,0.7843478260869565,0.5026086956521739,0.72,0.21739130434782608
AEEEM,equinox,KNN,241,19,0.48132780082987553,1,5,0.7272727272727273,0.64,0.6808510638297872,0.6877815628968761,0.6875,0.7295652173913043,0.38012335774385503,0.64,0.2608695652173913
AEEEM,equinox,Dummy,241,19,0.48132780082987553,2,1,0.4482758620689655,0.52,0.48148148148148145,0.41633319989322654,0.42857142857142855,0.4266666666666667,-0.14917397079657826,0.52,0.6666666666666666
AEEEM,equinox,LogisticRegression,241,19,0.48132780082987553,2,1,0.9090909090909091,0.8,0.851063829787234,0.8563488385776753,0.8571428571428571,0.9216666666666666,0.7202771009357686,0.8,0.08333333333333333
AEEEM,equinox,GaussianNB,241,19,0.48132780082987553,2,1,0.9166666666666666,0.44,0.5945945945945946,0.649358657959272,0.6938775510204082,0.9133333333333334,0.46305309432954683,0.44,0.041666666666666664
AEEEM,equinox,DecisionTree,241,19,0.48132780082987553,2,1,0.782608695652174,0.72,0.75,0.7549834435270749,0.7551020408163265,0.7725000000000001,0.5125215823282815,0.72,0.20833333333333334
AEEEM,equinox,RandomForest,241,19,0.48132780082987553,2,1,0.8260869565217391,0.76,0.7916666666666666,0.7958224257542215,0.7959183673469388,0.8366666666666667,0.5943247013318183,0.76,0.16666666666666666
AEEEM,equinox,KNN,241,19,0.48132780082987553,2,1,0.76,0.76,0.76,0.754983443527075,0.7551020408163265,0.8225,0.51,0.76,0.25
AEEEM,equinox,Dummy,241,19,0.48132780082987553,2,2,0.5,0.56,0.5283018867924528,0.4681136985632964,0.4791666666666667,0.4756521739130435,-0.0493435163795169,0.56,0.6086956521739131
AEEEM,equinox,LogisticRegression,241,19,0.48132780082987553,2,2,0.6521739130434783,0.6,0.625,0.6255432421712243,0.625,0.651304347826087,0.25217391304347825,0.6,0.34782608695652173
AEEEM,equinox,GaussianNB,241,19,0.48132780082987553,2,2,0.7272727272727273,0.32,0.4444444444444444,0.5275043787166296,0.5833333333333334,0.6565217391304347,0.22531773195489457,0.32,0.13043478260869565
AEEEM,equinox,DecisionTree,241,19,0.48132780082987553,2,2,0.5652173913043478,0.52,0.5416666666666666,0.5421374765483944,0.5416666666666666,0.6,0.08521739130434783,0.52,0.43478260869565216
AEEEM,equinox,RandomForest,241,19,0.48132780082987553,2,2,0.6363636363636364,0.56,0.5957446808510638,0.6043321862224019,0.6041666666666666,0.6643478260869565,0.21272958552637758,0.56,0.34782608695652173
AEEEM,equinox,KNN,241,19,0.48132780082987553,2,2,0.5263157894736842,0.4,0.45454545454545453,0.493435163795169,0.5,0.5843478260869566,0.00888301269073847,0.4,0.391304347826087
AEEEM,equinox,Dummy,241,19,0.48132780082987553,2,3,0.42857142857142855,0.48,0.4528301886792453,0.38221323436236365,0.3958333333333333,0.39217391304347826,-0.21852128682357483,0.48,0.6956521739130435
AEEEM,equinox,LogisticRegression,241,19,0.48132780082987553,2,3,0.6666666666666666,0.56,0.6086956521739131,0.6241515980843952,0.625,0.7165217391304348,0.2574493993714395,0.56,0.30434782608695654
AEEEM,equinox,GaussianNB,241,19,0.48132780082987553,2,3,0.9,0.36,0.5142857142857142,0.586811576306191,0.6458333333333334,0.7069565217391305,0.3893549203549079,0.36,0.043478260869565216
AEEEM,equinox,DecisionTree,241,19,0.48132780082987553,2,3,0.6956521739130435,0.64,0.6666666666666666,0.6672461249826392,0.6666666666666666,0.6365217391304347,0.3356521739130435,0.64,0.30434782608695654
AEEEM,equinox,RandomForest,241,19,0.48132780082987553,2,3,0.6538461538461539,0.68,0.6666666666666666,0.6433607413250058,0.6458333333333334,0.6782608695652174,0.2894517311260547,0.68,0.391304347826087
AEEEM,equinox,KNN,241,19,0.48132780082987553,2,3,0.6666666666666666,0.48,0.5581395348837209,0.5956363057232594,0.6041666666666666,0.7086956521739132,0.2261203988644295,0.48,0.2608695652173913
AEEEM,equinox,Dummy,241,19,0.48132780082987553,2,4,0.5714285714285714,0.64,0.6037735849056604,0.5532512598464997,0.5625,0.5591304347826087,0.11983425406454104,0.64,0.5217391304347826
AEEEM,equinox,LogisticRegression,241,19,0.48132780082987553,2,4,0.7647058823529411,0.52,0.6190476190476191,0.6554122499551747,0.6666666666666666,0.7626086956521738,0.36150461545846474,0.52,0.17391304347826086
AEEEM,equinox,GaussianNB,241,19,0.48132780082987553,2,4,0.7777777777777778,0.28,0.4117647058823529,0.5056205829602307,0.5833333333333334,0.7069565217391305,0.24707880841884577,0.28,0.08695652173913043
AEEEM,equinox,DecisionTree,241,19,0.48132780082987553,2,4,0.7272727272727273,0.64,0.6808510638297872,0.6877815628968761,0.6875,0.6791304347826086,0.38012335774385503,0.64,0.2608695652173913
AEEEM,equinox,RandomForest,241,19,0.48132780082987553,2,4,0.7894736842105263,0.6,0.6818181818181818,0.7040256912308268,0.7083333333333334,0.7608695652173914,0.43526762184618506,0.6,0.17391304347826086
AEEEM,equinox,KNN,241,19,0.48132780082987553,2,4,0.7391304347826086,0.68,0.7083333333333334,0.7089490077940542,0.7083333333333334,0.7686956521739131,0.4191304347826087,0.68,0.2608695652173913
AEEEM,equinox,Dummy,241,19,0.48132780082987553,2,5,0.39285714285714285,0.44,0.41509433962264153,0.3387958215439679,0.3541666666666667,0.35043478260869565,-0.3031101720456038,0.44,0.7391304347826086
AEEEM,equinox,LogisticRegression,241,19,0.48132780082987553,2,5,0.9,0.72,0.8,0.8107967096306115,0.8125,0.8678260869565216,0.6414657129337197,0.72,0.08695652173913043
AEEEM,equinox,GaussianNB,241,19,0.48132780082987553,2,5,1.0,0.32,0.48484848484848486,0.565685424949238,0.6458333333333334,0.8382608695652174,0.4289522117905444,0.32,0.0
AEEEM,equinox,DecisionTree,241,19,0.48132780082987553,2,5,0.7142857142857143,0.6,0.6521739130434783,0.6659416347320275,0.6666666666666666,0.6695652173913044,0.34151450937027694,0.6,0.2608695652173913
AEEEM,equinox,RandomForest,241,19,0.48132780082987553,2,5,0.8260869565217391,0.76,0.7916666666666666,0.7923547734168841,0.7916666666666666,0.8504347826086958,0.5860869565217391,0.76,0.17391304347826086
AEEEM,equinox,KNN,241,19,0.48132780082987553,2,5,0.7692307692307693,0.8,0.7843137254901961,0.7689631641542312,0.7708333333333334,0.808695652173913,0.5405423894522708,0.8,0.2608695652173913
AEEEM,equinox,Dummy,241,19,0.48132780082987553,3,1,0.5172413793103449,0.6,0.5555555555555556,0.5,0.5102040816326531,0.5083333333333333,0.01695158759052026,0.6,0.5833333333333334
AEEEM,equinox,LogisticRegression,241,19,0.48132780082987553,3,1,0.8260869565217391,0.76,0.7916666666666666,0.7958224257542215,0.7959183673469388,0.8541666666666667,0.5943247013318183,0.76,0.16666666666666666
AEEEM,equinox,GaussianNB,241,19,0.48132780082987553,3,1,0.8333333333333334,0.4,0.5405405405405406,0.6055300708194984,0.6530612244897959,0.8358333333333333,0.3681175226887611,0.4,0.08333333333333333
AEEEM,equinox,DecisionTree,241,19,0.48132780082987553,3,1,0.6521739130434783,0.6,0.625,0.6324555320336759,0.6326530612244898,0.6441666666666667,0.26711222531767115,0.6,0.3333333333333333
AEEEM,equinox,RandomForest,241,19,0.48132780082987553,3,1,0.782608695652174,0.72,0.75,0.7549834435270749,0.7551020408163265,0.8475,0.5125215823282815,0.72,0.20833333333333334
AEEEM,equinox,KNN,241,19,0.48132780082987553,3,1,0.7037037037037037,0.76,0.7307692307692307,0.7118052168020874,0.7142857142857143,0.7916666666666666,0.42881613451059714,0.76,0.3333333333333333
AEEEM,equinox,Dummy,241,19,0.48132780082987553,3,2,0.5714285714285714,0.64,0.6037735849056604,0.5532512598464997,0.5625,0.5591304347826087,0.11983425406454104,0.64,0.5217391304347826
AEEEM,equinox,LogisticRegression,241,19,0.48132780082987553,3,2,0.7368421052631579,0.56,0.6363636363636364,0.6620127412408445,0.6666666666666666,0.726086956521739,0.34999070001509575,0.56,0.21739130434782608
AEEEM,equinox,GaussianNB,241,19,0.48132780082987553,3,2,0.9,0.36,0.5142857142857142,0.586811576306191,0.6458333333333334,0.7278260869565218,0.3893549203549079,0.36,0.043478260869565216
AEEEM,equinox,DecisionTree,241,19,0.48132780082987553,3,2,0.7272727272727273,0.64,0.6808510638297872,0.6877815628968761,0.6875,0.6956521739130435,0.38012335774385503,0.64,0.2608695652173913
AEEEM,equinox,RandomForest,241,19,0.48132780082987553,3,2,0.7391304347826086,0.68,0.7083333333333334,0.7089490077940542,0.7083333333333334,0.8008695652173913,0.4191304347826087,0.68,0.2608695652173913
AEEEM,equinox,KNN,241,19,0.48132780082987553,3,2,0.6521739130434783,0.6,0.625,0.6255432421712243,0.625,0.7043478260869566,0.25217391304347825,0.6,0.34782608695652173
AEEEM,equinox,Dummy,241,19,0.48132780082987553,3,3,0.5,0.56,0.5283018867924528,0.4681136985632964,0.4791666666666667,0.4756521739130435,-0.0493435163795169,0.56,0.6086956521739131
AEEEM,equinox,LogisticRegression,241,19,0.48132780082987553,3,3,0.7368421052631579,0.56,0.6363636363636364,0.6620127412408445,0.6666666666666666,0.7860869565217393,0.34999070001509575,0.56,0.21739130434782608
